lang,item_id,en_target_word,en_target_pos,l1_source_word,l1_context,target_score,feature_group,shap_value,base_value,prediction
de,7380,force,noun,Gewalt,Die Tür wurde von innen verriegelt. Die Polizei konnte sie nur mit Gewalt öffnen.,0.086030447,L1 Similarity,-0.303856,-0.05529952,-0.532204270362854
de,7380,force,noun,Gewalt,Die Tür wurde von innen verriegelt. Die Polizei konnte sie nur mit Gewalt öffnen.,0.086030447,Lexical Ambiguity,-0.60376227,-0.05529952,-0.532204270362854
de,7380,force,noun,Gewalt,Die Tür wurde von innen verriegelt. Die Polizei konnte sie nur mit Gewalt öffnen.,0.086030447,Prod. Frequency,0.4274345,-0.05529952,-0.532204270362854
de,7380,force,noun,Gewalt,Die Tür wurde von innen verriegelt. Die Polizei konnte sie nur mit Gewalt öffnen.,0.086030447,Rec. Frequency,0.09497721,-0.05529952,-0.532204270362854
de,7380,force,noun,Gewalt,Die Tür wurde von innen verriegelt. Die Polizei konnte sie nur mit Gewalt öffnen.,0.086030447,Spelling Difficulty,-0.04504399,-0.05529952,-0.532204270362854
de,7380,force,noun,Gewalt,Die Tür wurde von innen verriegelt. Die Polizei konnte sie nur mit Gewalt öffnen.,0.086030447,Word Length,0.13244364,-0.05529952,-0.532204270362854
de,7381,compensate,verb,jdn für etw entschädigen,Die Zahlung soll das Opfer für den Unfall entschädigen.,-1.504824221,CEFR Level,-0.25156158,-0.05529952,-1.3073508739471436
de,7381,compensate,verb,jdn für etw entschädigen,Die Zahlung soll das Opfer für den Unfall entschädigen.,-1.504824221,L1 Calque,-0.09748512,-0.05529952,-1.3073508739471436
de,7381,compensate,verb,jdn für etw entschädigen,Die Zahlung soll das Opfer für den Unfall entschädigen.,-1.504824221,L1 Similarity,-0.2886714,-0.05529952,-1.3073508739471436
de,7381,compensate,verb,jdn für etw entschädigen,Die Zahlung soll das Opfer für den Unfall entschädigen.,-1.504824221,Lexical Ambiguity,0.40992555,-0.05529952,-1.3073508739471436
de,7381,compensate,verb,jdn für etw entschädigen,Die Zahlung soll das Opfer für den Unfall entschädigen.,-1.504824221,Prod. Frequency,-0.40679917,-0.05529952,-1.3073508739471436
de,7381,compensate,verb,jdn für etw entschädigen,Die Zahlung soll das Opfer für den Unfall entschädigen.,-1.504824221,Rec. Frequency,-0.032048676,-0.05529952,-1.3073508739471436
de,7381,compensate,verb,jdn für etw entschädigen,Die Zahlung soll das Opfer für den Unfall entschädigen.,-1.504824221,Spelling Difficulty,-0.26525357,-0.05529952,-1.3073508739471436
de,7381,compensate,verb,jdn für etw entschädigen,Die Zahlung soll das Opfer für den Unfall entschädigen.,-1.504824221,Word Length,-0.32015684,-0.05529952,-1.3073508739471436
de,7382,admire,verb,bewundern,Ich bewundere ihre Leidenschaft für das Projekt.,0.277249662,CEFR Level,0.411352,-0.05529952,0.6173607707023621
de,7382,admire,verb,bewundern,Ich bewundere ihre Leidenschaft für das Projekt.,0.277249662,L1 Calque,-0.010010537,-0.05529952,0.6173607707023621
de,7382,admire,verb,bewundern,Ich bewundere ihre Leidenschaft für das Projekt.,0.277249662,L1 Similarity,-0.2643754,-0.05529952,0.6173607707023621
de,7382,admire,verb,bewundern,Ich bewundere ihre Leidenschaft für das Projekt.,0.277249662,Lexical Ambiguity,0.61393255,-0.05529952,0.6173607707023621
de,7382,admire,verb,bewundern,Ich bewundere ihre Leidenschaft für das Projekt.,0.277249662,Prod. Frequency,0.119290955,-0.05529952,0.6173607707023621
de,7382,admire,verb,bewundern,Ich bewundere ihre Leidenschaft für das Projekt.,0.277249662,Rec. Frequency,-0.21970387,-0.05529952,0.6173607707023621
de,7382,admire,verb,bewundern,Ich bewundere ihre Leidenschaft für das Projekt.,0.277249662,Spelling Difficulty,-0.02264154,-0.05529952,0.6173607707023621
de,7382,admire,verb,bewundern,Ich bewundere ihre Leidenschaft für das Projekt.,0.277249662,Word Length,0.04481644,-0.05529952,0.6173607707023621
de,7383,shave,verb,rasieren,Er hat sehr starken Bartwuchs und muss sich daher täglich rasieren.,2.621983122,CEFR Level,0.22889438,-0.05529952,0.6197953820228577
de,7383,shave,verb,rasieren,Er hat sehr starken Bartwuchs und muss sich daher täglich rasieren.,2.621983122,L1 Calque,-0.028046165,-0.05529952,0.6197953820228577
de,7383,shave,verb,rasieren,Er hat sehr starken Bartwuchs und muss sich daher täglich rasieren.,2.621983122,L1 Similarity,-0.3001087,-0.05529952,0.6197953820228577
de,7383,shave,verb,rasieren,Er hat sehr starken Bartwuchs und muss sich daher täglich rasieren.,2.621983122,Lexical Ambiguity,0.34254202,-0.05529952,0.6197953820228577
de,7383,shave,verb,rasieren,Er hat sehr starken Bartwuchs und muss sich daher täglich rasieren.,2.621983122,Prod. Frequency,-0.22291183,-0.05529952,0.6197953820228577
de,7383,shave,verb,rasieren,Er hat sehr starken Bartwuchs und muss sich daher täglich rasieren.,2.621983122,Rec. Frequency,-0.059030414,-0.05529952,0.6197953820228577
de,7383,shave,verb,rasieren,Er hat sehr starken Bartwuchs und muss sich daher täglich rasieren.,2.621983122,Spelling Difficulty,0.46650785,-0.05529952,0.6197953820228577
de,7383,shave,verb,rasieren,Er hat sehr starken Bartwuchs und muss sich daher täglich rasieren.,2.621983122,Word Length,0.24724746,-0.05529952,0.6197953820228577
de,7384,widespread,adjective,"breit, großflächig",Die Kampagne erhielt breite Unterstützung von vielen Seiten.,-2.35384438,CEFR Level,-0.2594502,-0.05529952,-0.7319514751434326
de,7384,widespread,adjective,"breit, großflächig",Die Kampagne erhielt breite Unterstützung von vielen Seiten.,-2.35384438,L1 Calque,-0.071895964,-0.05529952,-0.7319514751434326
de,7384,widespread,adjective,"breit, großflächig",Die Kampagne erhielt breite Unterstützung von vielen Seiten.,-2.35384438,L1 Similarity,-0.33520412,-0.05529952,-0.7319514751434326
de,7384,widespread,adjective,"breit, großflächig",Die Kampagne erhielt breite Unterstützung von vielen Seiten.,-2.35384438,Lexical Ambiguity,0.24554792,-0.05529952,-0.7319514751434326
de,7384,widespread,adjective,"breit, großflächig",Die Kampagne erhielt breite Unterstützung von vielen Seiten.,-2.35384438,Prod. Frequency,-0.2274793,-0.05529952,-0.7319514751434326
de,7384,widespread,adjective,"breit, großflächig",Die Kampagne erhielt breite Unterstützung von vielen Seiten.,-2.35384438,Rec. Frequency,-0.08670838,-0.05529952,-0.7319514751434326
de,7384,widespread,adjective,"breit, großflächig",Die Kampagne erhielt breite Unterstützung von vielen Seiten.,-2.35384438,Spelling Difficulty,0.38361138,-0.05529952,-0.7319514751434326
de,7384,widespread,adjective,"breit, großflächig",Die Kampagne erhielt breite Unterstützung von vielen Seiten.,-2.35384438,Word Length,-0.32507387,-0.05529952,-0.7319514751434326
de,7385,rating,noun,Bewertung,Dieses Hotel hat von allen in dieser Region die beste Bewertung bekommen.,-2.025363517,CEFR Level,-0.23305535,-0.05529952,0.41693171858787537
de,7385,rating,noun,Bewertung,Dieses Hotel hat von allen in dieser Region die beste Bewertung bekommen.,-2.025363517,L1 Calque,-0.12817574,-0.05529952,0.41693171858787537
de,7385,rating,noun,Bewertung,Dieses Hotel hat von allen in dieser Region die beste Bewertung bekommen.,-2.025363517,L1 Similarity,0.07840904,-0.05529952,0.41693171858787537
de,7385,rating,noun,Bewertung,Dieses Hotel hat von allen in dieser Region die beste Bewertung bekommen.,-2.025363517,Lexical Ambiguity,0.16202763,-0.05529952,0.41693171858787537
de,7385,rating,noun,Bewertung,Dieses Hotel hat von allen in dieser Region die beste Bewertung bekommen.,-2.025363517,Prod. Frequency,-0.114462696,-0.05529952,0.41693171858787537
de,7385,rating,noun,Bewertung,Dieses Hotel hat von allen in dieser Region die beste Bewertung bekommen.,-2.025363517,Rec. Frequency,0.03215793,-0.05529952,0.41693171858787537
de,7385,rating,noun,Bewertung,Dieses Hotel hat von allen in dieser Region die beste Bewertung bekommen.,-2.025363517,Spelling Difficulty,0.6127537,-0.05529952,0.41693171858787537
de,7385,rating,noun,Bewertung,Dieses Hotel hat von allen in dieser Region die beste Bewertung bekommen.,-2.025363517,Word Length,0.062576964,-0.05529952,0.41693171858787537
de,7386,mill,noun,Mühle,Das Getreide wird in der Mühle zu Mehl gemahlen.,0.097239958,CEFR Level,-0.2498299,-0.05529952,-0.10613729059696198
de,7386,mill,noun,Mühle,Das Getreide wird in der Mühle zu Mehl gemahlen.,0.097239958,L1 Calque,-0.16037728,-0.05529952,-0.10613729059696198
de,7386,mill,noun,Mühle,Das Getreide wird in der Mühle zu Mehl gemahlen.,0.097239958,L1 Similarity,0.06404764,-0.05529952,-0.10613729059696198
de,7386,mill,noun,Mühle,Das Getreide wird in der Mühle zu Mehl gemahlen.,0.097239958,Lexical Ambiguity,-0.329406,-0.05529952,-0.10613729059696198
de,7386,mill,noun,Mühle,Das Getreide wird in der Mühle zu Mehl gemahlen.,0.097239958,Prod. Frequency,-0.4522672,-0.05529952,-0.10613729059696198
de,7386,mill,noun,Mühle,Das Getreide wird in der Mühle zu Mehl gemahlen.,0.097239958,Rec. Frequency,-0.05917185,-0.05529952,-0.10613729059696198
de,7386,mill,noun,Mühle,Das Getreide wird in der Mühle zu Mehl gemahlen.,0.097239958,Spelling Difficulty,0.71029437,-0.05529952,-0.10613729059696198
de,7386,mill,noun,Mühle,Das Getreide wird in der Mühle zu Mehl gemahlen.,0.097239958,Word Length,0.42587224,-0.05529952,-0.10613729059696198
de,7387,everybody,misc,jeder (nicht: everyone),"Jeder ist eingeladen, sogar meine Tanten und Cousinen.",1.572582068,CEFR Level,-0.13656533,-0.05529952,0.20129084587097168
de,7387,everybody,misc,jeder (nicht: everyone),"Jeder ist eingeladen, sogar meine Tanten und Cousinen.",1.572582068,L1 Calque,-0.04755206,-0.05529952,0.20129084587097168
de,7387,everybody,misc,jeder (nicht: everyone),"Jeder ist eingeladen, sogar meine Tanten und Cousinen.",1.572582068,L1 Similarity,-0.22188511,-0.05529952,0.20129084587097168
de,7387,everybody,misc,jeder (nicht: everyone),"Jeder ist eingeladen, sogar meine Tanten und Cousinen.",1.572582068,Lexical Ambiguity,0.4207936,-0.05529952,0.20129084587097168
de,7387,everybody,misc,jeder (nicht: everyone),"Jeder ist eingeladen, sogar meine Tanten und Cousinen.",1.572582068,Prod. Frequency,0.73158467,-0.05529952,0.20129084587097168
de,7387,everybody,misc,jeder (nicht: everyone),"Jeder ist eingeladen, sogar meine Tanten und Cousinen.",1.572582068,Rec. Frequency,0.056935742,-0.05529952,0.20129084587097168
de,7387,everybody,misc,jeder (nicht: everyone),"Jeder ist eingeladen, sogar meine Tanten und Cousinen.",1.572582068,Spelling Difficulty,-0.2811963,-0.05529952,0.20129084587097168
de,7387,everybody,misc,jeder (nicht: everyone),"Jeder ist eingeladen, sogar meine Tanten und Cousinen.",1.572582068,Word Length,-0.26552504,-0.05529952,0.20129084587097168
de,7388,beam,noun,Balken,An der Decke sind Holzbalken.,-2.687009437,CEFR Level,-0.22023317,-0.05529952,-1.2015748023986816
de,7388,beam,noun,Balken,An der Decke sind Holzbalken.,-2.687009437,L1 Calque,-0.14508097,-0.05529952,-1.2015748023986816
de,7388,beam,noun,Balken,An der Decke sind Holzbalken.,-2.687009437,L1 Similarity,-0.47703692,-0.05529952,-1.2015748023986816
de,7388,beam,noun,Balken,An der Decke sind Holzbalken.,-2.687009437,Lexical Ambiguity,-0.8569319,-0.05529952,-1.2015748023986816
de,7388,beam,noun,Balken,An der Decke sind Holzbalken.,-2.687009437,Prod. Frequency,-0.3689133,-0.05529952,-1.2015748023986816
de,7388,beam,noun,Balken,An der Decke sind Holzbalken.,-2.687009437,Rec. Frequency,-0.05564552,-0.05529952,-1.2015748023986816
de,7388,beam,noun,Balken,An der Decke sind Holzbalken.,-2.687009437,Spelling Difficulty,0.5874913,-0.05529952,-1.2015748023986816
de,7388,beam,noun,Balken,An der Decke sind Holzbalken.,-2.687009437,Word Length,0.39007413,-0.05529952,-1.2015748023986816
de,7389,alongside,preposition,parallel zu,Die Straße verläuft parallel zu dem Einkaufszentrum.,-2.927118131,CEFR Level,-0.31086588,-0.05529952,-2.2105021476745605
de,7389,alongside,preposition,parallel zu,Die Straße verläuft parallel zu dem Einkaufszentrum.,-2.927118131,L1 Calque,-0.0775413,-0.05529952,-2.2105021476745605
de,7389,alongside,preposition,parallel zu,Die Straße verläuft parallel zu dem Einkaufszentrum.,-2.927118131,L1 Similarity,-0.33581853,-0.05529952,-2.2105021476745605
de,7389,alongside,preposition,parallel zu,Die Straße verläuft parallel zu dem Einkaufszentrum.,-2.927118131,Lexical Ambiguity,-0.28842294,-0.05529952,-2.2105021476745605
de,7389,alongside,preposition,parallel zu,Die Straße verläuft parallel zu dem Einkaufszentrum.,-2.927118131,Prod. Frequency,-0.4372018,-0.05529952,-2.2105021476745605
de,7389,alongside,preposition,parallel zu,Die Straße verläuft parallel zu dem Einkaufszentrum.,-2.927118131,Rec. Frequency,0.024240842,-0.05529952,-2.2105021476745605
de,7389,alongside,preposition,parallel zu,Die Straße verläuft parallel zu dem Einkaufszentrum.,-2.927118131,Spelling Difficulty,-0.54496205,-0.05529952,-2.2105021476745605
de,7389,alongside,preposition,parallel zu,Die Straße verläuft parallel zu dem Einkaufszentrum.,-2.927118131,Word Length,-0.18463069,-0.05529952,-2.2105021476745605
de,7390,roadside,noun,Straßenrand,In diesem Bezirk darf man überall am Straßenrand halten und parken.,-1.579463026,CEFR Level,-0.2530214,-0.05529952,-0.0964650958776474
de,7390,roadside,noun,Straßenrand,In diesem Bezirk darf man überall am Straßenrand halten und parken.,-1.579463026,L1 Calque,0.2875789,-0.05529952,-0.0964650958776474
de,7390,roadside,noun,Straßenrand,In diesem Bezirk darf man überall am Straßenrand halten und parken.,-1.579463026,L1 Similarity,-0.3691805,-0.05529952,-0.0964650958776474
de,7390,roadside,noun,Straßenrand,In diesem Bezirk darf man überall am Straßenrand halten und parken.,-1.579463026,Lexical Ambiguity,0.458879,-0.05529952,-0.0964650958776474
de,7390,roadside,noun,Straßenrand,In diesem Bezirk darf man überall am Straßenrand halten und parken.,-1.579463026,Prod. Frequency,-0.3090462,-0.05529952,-0.0964650958776474
de,7390,roadside,noun,Straßenrand,In diesem Bezirk darf man überall am Straßenrand halten und parken.,-1.579463026,Rec. Frequency,0.028537728,-0.05529952,-0.0964650958776474
de,7390,roadside,noun,Straßenrand,In diesem Bezirk darf man überall am Straßenrand halten und parken.,-1.579463026,Spelling Difficulty,0.29718813,-0.05529952,-0.0964650958776474
de,7390,roadside,noun,Straßenrand,In diesem Bezirk darf man überall am Straßenrand halten und parken.,-1.579463026,Word Length,-0.18210125,-0.05529952,-0.0964650958776474
de,7391,month,noun,Monat,In welchem Monat hast du Geburtstag?,2.108999346,CEFR Level,0.7109335,-0.05529952,2.748386859893799
de,7391,month,noun,Monat,In welchem Monat hast du Geburtstag?,2.108999346,L1 Calque,-0.01565627,-0.05529952,2.748386859893799
de,7391,month,noun,Monat,In welchem Monat hast du Geburtstag?,2.108999346,L1 Similarity,0.2801775,-0.05529952,2.748386859893799
de,7391,month,noun,Monat,In welchem Monat hast du Geburtstag?,2.108999346,Lexical Ambiguity,0.42759955,-0.05529952,2.748386859893799
de,7391,month,noun,Monat,In welchem Monat hast du Geburtstag?,2.108999346,Prod. Frequency,0.7058905,-0.05529952,2.748386859893799
de,7391,month,noun,Monat,In welchem Monat hast du Geburtstag?,2.108999346,Rec. Frequency,0.124573186,-0.05529952,2.748386859893799
de,7391,month,noun,Monat,In welchem Monat hast du Geburtstag?,2.108999346,Spelling Difficulty,0.37766033,-0.05529952,2.748386859893799
de,7391,month,noun,Monat,In welchem Monat hast du Geburtstag?,2.108999346,Word Length,0.19250649,-0.05529952,2.748386859893799
de,7392,imperfect,adjective,fehlerhaft,"Wir müssen es akzeptieren, dass wir in einer fehlerhaften und ungerechten Welt leben.",-2.60428466,CEFR Level,-0.27885497,-0.05529952,-1.5566331148147583
de,7392,imperfect,adjective,fehlerhaft,"Wir müssen es akzeptieren, dass wir in einer fehlerhaften und ungerechten Welt leben.",-2.60428466,L1 Calque,-0.16268528,-0.05529952,-1.5566331148147583
de,7392,imperfect,adjective,fehlerhaft,"Wir müssen es akzeptieren, dass wir in einer fehlerhaften und ungerechten Welt leben.",-2.60428466,L1 Similarity,-0.3256101,-0.05529952,-1.5566331148147583
de,7392,imperfect,adjective,fehlerhaft,"Wir müssen es akzeptieren, dass wir in einer fehlerhaften und ungerechten Welt leben.",-2.60428466,Lexical Ambiguity,-0.12955855,-0.05529952,-1.5566331148147583
de,7392,imperfect,adjective,fehlerhaft,"Wir müssen es akzeptieren, dass wir in einer fehlerhaften und ungerechten Welt leben.",-2.60428466,Prod. Frequency,-0.508195,-0.05529952,-1.5566331148147583
de,7392,imperfect,adjective,fehlerhaft,"Wir müssen es akzeptieren, dass wir in einer fehlerhaften und ungerechten Welt leben.",-2.60428466,Rec. Frequency,-0.025531545,-0.05529952,-1.5566331148147583
de,7392,imperfect,adjective,fehlerhaft,"Wir müssen es akzeptieren, dass wir in einer fehlerhaften und ungerechten Welt leben.",-2.60428466,Spelling Difficulty,0.14946023,-0.05529952,-1.5566331148147583
de,7392,imperfect,adjective,fehlerhaft,"Wir müssen es akzeptieren, dass wir in einer fehlerhaften und ungerechten Welt leben.",-2.60428466,Word Length,-0.2203587,-0.05529952,-1.5566331148147583
de,7393,amazing,adjective,erstaunlich,Ihre Geschichte war ziemlich erstaunlich.,-1.418904328,CEFR Level,0.51483935,-0.05529952,1.8102989196777344
de,7393,amazing,adjective,erstaunlich,Ihre Geschichte war ziemlich erstaunlich.,-1.418904328,L1 Calque,-0.028075175,-0.05529952,1.8102989196777344
de,7393,amazing,adjective,erstaunlich,Ihre Geschichte war ziemlich erstaunlich.,-1.418904328,L1 Similarity,-0.24404381,-0.05529952,1.8102989196777344
de,7393,amazing,adjective,erstaunlich,Ihre Geschichte war ziemlich erstaunlich.,-1.418904328,Lexical Ambiguity,0.46392155,-0.05529952,1.8102989196777344
de,7393,amazing,adjective,erstaunlich,Ihre Geschichte war ziemlich erstaunlich.,-1.418904328,Prod. Frequency,0.73605007,-0.05529952,1.8102989196777344
de,7393,amazing,adjective,erstaunlich,Ihre Geschichte war ziemlich erstaunlich.,-1.418904328,Rec. Frequency,0.09331302,-0.05529952,1.8102989196777344
de,7393,amazing,adjective,erstaunlich,Ihre Geschichte war ziemlich erstaunlich.,-1.418904328,Spelling Difficulty,0.47176865,-0.05529952,1.8102989196777344
de,7393,amazing,adjective,erstaunlich,Ihre Geschichte war ziemlich erstaunlich.,-1.418904328,Word Length,-0.14217518,-0.05529952,1.8102989196777344
de,7394,destination,noun,Reiseziel,Italien ist ein beliebtes Reiseziel für Deutsche und Österreicher.,0.924807086,CEFR Level,0.28659543,-0.05529952,0.5382938385009766
de,7394,destination,noun,Reiseziel,Italien ist ein beliebtes Reiseziel für Deutsche und Österreicher.,0.924807086,L1 Calque,0.35365272,-0.05529952,0.5382938385009766
de,7394,destination,noun,Reiseziel,Italien ist ein beliebtes Reiseziel für Deutsche und Österreicher.,0.924807086,L1 Similarity,-0.24961333,-0.05529952,0.5382938385009766
de,7394,destination,noun,Reiseziel,Italien ist ein beliebtes Reiseziel für Deutsche und Österreicher.,0.924807086,Lexical Ambiguity,0.41440558,-0.05529952,0.5382938385009766
de,7394,destination,noun,Reiseziel,Italien ist ein beliebtes Reiseziel für Deutsche und Österreicher.,0.924807086,Prod. Frequency,0.11412576,-0.05529952,0.5382938385009766
de,7394,destination,noun,Reiseziel,Italien ist ein beliebtes Reiseziel für Deutsche und Österreicher.,0.924807086,Rec. Frequency,0.060610484,-0.05529952,0.5382938385009766
de,7394,destination,noun,Reiseziel,Italien ist ein beliebtes Reiseziel für Deutsche und Österreicher.,0.924807086,Spelling Difficulty,0.0469292,-0.05529952,0.5382938385009766
de,7394,destination,noun,Reiseziel,Italien ist ein beliebtes Reiseziel für Deutsche und Österreicher.,0.924807086,Word Length,-0.4331128,-0.05529952,0.5382938385009766
de,7395,producer,noun,"Hersteller, Regisseur",Diese Firma ist der wichtigste Hersteller von Autos und Motorrädern des Landes.,1.277539711,CEFR Level,-0.14361924,-0.05529952,-0.6201604008674622
de,7395,producer,noun,"Hersteller, Regisseur",Diese Firma ist der wichtigste Hersteller von Autos und Motorrädern des Landes.,1.277539711,L1 Calque,0.0018614811,-0.05529952,-0.6201604008674622
de,7395,producer,noun,"Hersteller, Regisseur",Diese Firma ist der wichtigste Hersteller von Autos und Motorrädern des Landes.,1.277539711,L1 Similarity,-0.25271073,-0.05529952,-0.6201604008674622
de,7395,producer,noun,"Hersteller, Regisseur",Diese Firma ist der wichtigste Hersteller von Autos und Motorrädern des Landes.,1.277539711,Lexical Ambiguity,0.07533159,-0.05529952,-0.6201604008674622
de,7395,producer,noun,"Hersteller, Regisseur",Diese Firma ist der wichtigste Hersteller von Autos und Motorrädern des Landes.,1.277539711,Prod. Frequency,0.022814825,-0.05529952,-0.6201604008674622
de,7395,producer,noun,"Hersteller, Regisseur",Diese Firma ist der wichtigste Hersteller von Autos und Motorrädern des Landes.,1.277539711,Rec. Frequency,0.045051705,-0.05529952,-0.6201604008674622
de,7395,producer,noun,"Hersteller, Regisseur",Diese Firma ist der wichtigste Hersteller von Autos und Motorrädern des Landes.,1.277539711,Spelling Difficulty,-0.117454134,-0.05529952,-0.6201604008674622
de,7395,producer,noun,"Hersteller, Regisseur",Diese Firma ist der wichtigste Hersteller von Autos und Motorrädern des Landes.,1.277539711,Word Length,-0.19613723,-0.05529952,-0.6201604008674622
de,7396,demo,noun,Demo,Die Schüler organisieren eine Demo.,3.488586248,CEFR Level,-0.16511272,-0.05529952,2.1390509605407715
de,7396,demo,noun,Demo,Die Schüler organisieren eine Demo.,3.488586248,L1 Calque,-0.046808045,-0.05529952,2.1390509605407715
de,7396,demo,noun,Demo,Die Schüler organisieren eine Demo.,3.488586248,L1 Similarity,1.647614,-0.05529952,2.1390509605407715
de,7396,demo,noun,Demo,Die Schüler organisieren eine Demo.,3.488586248,Lexical Ambiguity,-0.54243153,-0.05529952,2.1390509605407715
de,7396,demo,noun,Demo,Die Schüler organisieren eine Demo.,3.488586248,Prod. Frequency,0.03277713,-0.05529952,2.1390509605407715
de,7396,demo,noun,Demo,Die Schüler organisieren eine Demo.,3.488586248,Rec. Frequency,0.008003611,-0.05529952,2.1390509605407715
de,7396,demo,noun,Demo,Die Schüler organisieren eine Demo.,3.488586248,Spelling Difficulty,0.86658144,-0.05529952,2.1390509605407715
de,7396,demo,noun,Demo,Die Schüler organisieren eine Demo.,3.488586248,Word Length,0.39372614,-0.05529952,2.1390509605407715
de,7397,deformed,adjective,verformt,Die verformte Plastikflasche können wir wegschmeißen.,-0.369325322,CEFR Level,-0.21006201,-0.05529952,0.023300927132368088
de,7397,deformed,adjective,verformt,Die verformte Plastikflasche können wir wegschmeißen.,-0.369325322,L1 Calque,0.09244718,-0.05529952,0.023300927132368088
de,7397,deformed,adjective,verformt,Die verformte Plastikflasche können wir wegschmeißen.,-0.369325322,L1 Similarity,0.19832022,-0.05529952,0.023300927132368088
de,7397,deformed,adjective,verformt,Die verformte Plastikflasche können wir wegschmeißen.,-0.369325322,Lexical Ambiguity,0.15882942,-0.05529952,0.023300927132368088
de,7397,deformed,adjective,verformt,Die verformte Plastikflasche können wir wegschmeißen.,-0.369325322,Prod. Frequency,-0.5387426,-0.05529952,0.023300927132368088
de,7397,deformed,adjective,verformt,Die verformte Plastikflasche können wir wegschmeißen.,-0.369325322,Rec. Frequency,-0.03793758,-0.05529952,0.023300927132368088
de,7397,deformed,adjective,verformt,Die verformte Plastikflasche können wir wegschmeißen.,-0.369325322,Spelling Difficulty,0.60114384,-0.05529952,0.023300927132368088
de,7397,deformed,adjective,verformt,Die verformte Plastikflasche können wir wegschmeißen.,-0.369325322,Word Length,-0.18539831,-0.05529952,0.023300927132368088
de,7398,round,adjective,rund,In der Mitte des Dorfes war ein kleiner runder Dorfplatz.,2.629855517,CEFR Level,0.5282923,-0.05529952,2.3155288696289062
de,7398,round,adjective,rund,In der Mitte des Dorfes war ein kleiner runder Dorfplatz.,2.629855517,L1 Calque,-0.120487474,-0.05529952,2.3155288696289062
de,7398,round,adjective,rund,In der Mitte des Dorfes war ein kleiner runder Dorfplatz.,2.629855517,L1 Similarity,0.8726258,-0.05529952,2.3155288696289062
de,7398,round,adjective,rund,In der Mitte des Dorfes war ein kleiner runder Dorfplatz.,2.629855517,Lexical Ambiguity,-0.098568745,-0.05529952,2.3155288696289062
de,7398,round,adjective,rund,In der Mitte des Dorfes war ein kleiner runder Dorfplatz.,2.629855517,Prod. Frequency,0.25528747,-0.05529952,2.3155288696289062
de,7398,round,adjective,rund,In der Mitte des Dorfes war ein kleiner runder Dorfplatz.,2.629855517,Rec. Frequency,0.053179212,-0.05529952,2.3155288696289062
de,7398,round,adjective,rund,In der Mitte des Dorfes war ein kleiner runder Dorfplatz.,2.629855517,Spelling Difficulty,0.6430479,-0.05529952,2.3155288696289062
de,7398,round,adjective,rund,In der Mitte des Dorfes war ein kleiner runder Dorfplatz.,2.629855517,Word Length,0.23745236,-0.05529952,2.3155288696289062
de,7399,talented,adjective,begabt,Sie ist eine begabte Fußballerin.,1.025434345,CEFR Level,0.14938086,-0.05529952,0.3148643374443054
de,7399,talented,adjective,begabt,Sie ist eine begabte Fußballerin.,1.025434345,L1 Calque,0.062100515,-0.05529952,0.3148643374443054
de,7399,talented,adjective,begabt,Sie ist eine begabte Fußballerin.,1.025434345,L1 Similarity,-0.34602845,-0.05529952,0.3148643374443054
de,7399,talented,adjective,begabt,Sie ist eine begabte Fußballerin.,1.025434345,Lexical Ambiguity,0.48520243,-0.05529952,0.3148643374443054
de,7399,talented,adjective,begabt,Sie ist eine begabte Fußballerin.,1.025434345,Prod. Frequency,-0.10062805,-0.05529952,0.3148643374443054
de,7399,talented,adjective,begabt,Sie ist eine begabte Fußballerin.,1.025434345,Rec. Frequency,0.007721724,-0.05529952,0.3148643374443054
de,7399,talented,adjective,begabt,Sie ist eine begabte Fußballerin.,1.025434345,Spelling Difficulty,0.332385,-0.05529952,0.3148643374443054
de,7399,talented,adjective,begabt,Sie ist eine begabte Fußballerin.,1.025434345,Word Length,-0.21997017,-0.05529952,0.3148643374443054
de,7400,bravo,noun,"Ausruf des Beifalls und der Anerkennung, Bravorufe",Mindestens zehn Minuten lang kamen Bravorufe aus dem Publikum. ,0.372733288,CEFR Level,-0.22795178,-0.05529952,0.005551234818994999
de,7400,bravo,noun,"Ausruf des Beifalls und der Anerkennung, Bravorufe",Mindestens zehn Minuten lang kamen Bravorufe aus dem Publikum. ,0.372733288,L1 Calque,-0.07931779,-0.05529952,0.005551234818994999
de,7400,bravo,noun,"Ausruf des Beifalls und der Anerkennung, Bravorufe",Mindestens zehn Minuten lang kamen Bravorufe aus dem Publikum. ,0.372733288,L1 Similarity,0.4012703,-0.05529952,0.005551234818994999
de,7400,bravo,noun,"Ausruf des Beifalls und der Anerkennung, Bravorufe",Mindestens zehn Minuten lang kamen Bravorufe aus dem Publikum. ,0.372733288,Lexical Ambiguity,-0.2306689,-0.05529952,0.005551234818994999
de,7400,bravo,noun,"Ausruf des Beifalls und der Anerkennung, Bravorufe",Mindestens zehn Minuten lang kamen Bravorufe aus dem Publikum. ,0.372733288,Prod. Frequency,-0.5812654,-0.05529952,0.005551234818994999
de,7400,bravo,noun,"Ausruf des Beifalls und der Anerkennung, Bravorufe",Mindestens zehn Minuten lang kamen Bravorufe aus dem Publikum. ,0.372733288,Rec. Frequency,-0.033998627,-0.05529952,0.005551234818994999
